sampling_rate_hz,freq_resolution_hz,window_duration_s,windows_per_epoch,pts_per_window,smooth_factor,high_filter,low_filter,notch_filter,zero_means_suppressed,col_index,i_code,i_group,sub_index,csv_header,mmx_instrument,variable_name,family,sub_column,units,power_scale,freq_band,freq_min_hz,freq_max_hz,hemisphere,region,electrode,engine,epoch_duration_s,epoch_step_s,rows_per_obs,resolution,evidence_tier,evidence_note
128.0,,,,,,,,,,2430,I250_80,250,80,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_18_42hz,rhythmicity,,rhythmicity index,uV,beta,18.29340277777777,18.54340277777777,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2431,I250_81,250,81,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_18_78hz,rhythmicity,,rhythmicity index,uV,beta,18.652777777777782,18.902777777777782,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2432,I250_82,250,82,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_19_14hz,rhythmicity,,rhythmicity index,uV,beta,19.015625,19.265625,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2433,I250_83,250,83,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_19_51hz,rhythmicity,,rhythmicity index,uV,beta,19.38194444444444,19.63194444444444,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2434,I250_84,250,84,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_19_88hz,rhythmicity,,rhythmicity index,uV,beta_wide,19.751736111111118,20.001736111111118,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2435,I250_85,250,85,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_20_25hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.125,20.375,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2436,I250_86,250,86,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_20_63hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.501736111111107,20.751736111111107,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2437,I250_87,250,87,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_21_01hz,rhythmicity,,rhythmicity index,uV,beta_wide,20.88194444444445,21.13194444444445,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2438,I250_88,250,88,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_21_39hz,rhythmicity,,rhythmicity index,uV,beta_wide,21.265625,21.515625,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2439,I250_89,250,89,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_21_78hz,rhythmicity,,rhythmicity index,uV,beta_wide,21.65277777777777,21.90277777777777,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2440,I250_90,250,90,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_22_17hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.043402777777782,22.293402777777782,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2441,I250_91,250,91,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_22_56hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.4375,22.6875,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2442,I250_92,250,92,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_22_96hz,rhythmicity,,rhythmicity index,uV,beta_wide,22.83506944444444,23.08506944444444,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2443,I250_93,250,93,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_23_36hz,rhythmicity,,rhythmicity index,uV,beta_wide,23.236111111111118,23.486111111111118,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2444,I250_94,250,94,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_23_77hz,rhythmicity,,rhythmicity index,uV,beta_wide,23.640625,23.890625,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2445,I250_95,250,95,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_24_17hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.048611111111104,24.298611111111104,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2446,I250_96,250,96,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_24_59hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.46006944444445,24.71006944444445,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2447,I250_97,250,97,"Rhythmicity Spectrogram, F3-C3",Rhythmicity Spectrogram 3.00 F3-C3_avg,rhythmicity_f3c3_25_00hz,rhythmicity,,rhythmicity index,uV,beta_wide,24.875,25.125,,,F3C3,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2448,I251_1,251,1,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_00hz,rhythmicity,,rhythmicity index,uV,,0.875,1.125,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2449,I251_2,251,2,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_09hz,rhythmicity,,rhythmicity index,uV,,0.9600694444444446,1.2100694444444446,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2450,I251_3,251,3,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_17hz,rhythmicity,,rhythmicity index,uV,delta,1.048611111111111,1.298611111111111,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2451,I251_4,251,4,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_27hz,rhythmicity,,rhythmicity index,uV,delta,1.140625,1.390625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2452,I251_5,251,5,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_36hz,rhythmicity,,rhythmicity index,uV,delta,1.2361111111111114,1.4861111111111114,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2453,I251_6,251,6,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_46hz,rhythmicity,,rhythmicity index,uV,delta,1.3350694444444442,1.5850694444444442,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2454,I251_7,251,7,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_56hz,rhythmicity,,rhythmicity index,uV,delta,1.4375,1.6875,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2455,I251_8,251,8,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_67hz,rhythmicity,,rhythmicity index,uV,delta,1.543402777777778,1.793402777777778,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2456,I251_9,251,9,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_78hz,rhythmicity,,rhythmicity index,uV,delta,1.6527777777777777,1.9027777777777777,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2457,I251_10,251,10,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_1_89hz,rhythmicity,,rhythmicity index,uV,delta,1.765625,2.015625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2458,I251_11,251,11,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_01hz,rhythmicity,,rhythmicity index,uV,delta,1.8819444444444446,2.1319444444444446,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2459,I251_12,251,12,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_13hz,rhythmicity,,rhythmicity index,uV,delta,2.0017361111111107,2.2517361111111107,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2460,I251_13,251,13,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_25hz,rhythmicity,,rhythmicity index,uV,delta,2.125,2.375,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2461,I251_14,251,14,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_38hz,rhythmicity,,rhythmicity index,uV,delta,2.2517361111111107,2.5017361111111107,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2462,I251_15,251,15,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_51hz,rhythmicity,,rhythmicity index,uV,delta,2.381944444444445,2.631944444444445,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2463,I251_16,251,16,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_64hz,rhythmicity,,rhythmicity index,uV,delta,2.515625,2.765625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2464,I251_17,251,17,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_78hz,rhythmicity,,rhythmicity index,uV,delta,2.6527777777777772,2.9027777777777772,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2465,I251_18,251,18,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_2_92hz,rhythmicity,,rhythmicity index,uV,delta,2.793402777777778,3.043402777777778,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2466,I251_19,251,19,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_06hz,rhythmicity,,rhythmicity index,uV,delta,2.9375,3.1875,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2467,I251_20,251,20,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_21hz,rhythmicity,,rhythmicity index,uV,delta,3.0850694444444438,3.3350694444444438,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2468,I251_21,251,21,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_36hz,rhythmicity,,rhythmicity index,uV,delta,3.2361111111111116,3.4861111111111116,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2469,I251_22,251,22,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_52hz,rhythmicity,,rhythmicity index,uV,delta,3.390625,3.640625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2470,I251_23,251,23,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_67hz,rhythmicity,,rhythmicity index,uV,delta,3.5486111111111107,3.7986111111111107,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2471,I251_24,251,24,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_3_84hz,rhythmicity,,rhythmicity index,uV,delta,3.710069444444445,3.960069444444445,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2472,I251_25,251,25,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_00hz,rhythmicity,,rhythmicity index,uV,,3.875,4.125,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2473,I251_26,251,26,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_17hz,rhythmicity,,rhythmicity index,uV,theta,4.043402777777779,4.293402777777779,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2474,I251_27,251,27,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_34hz,rhythmicity,,rhythmicity index,uV,theta,4.215277777777777,4.465277777777777,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2475,I251_28,251,28,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_52hz,rhythmicity,,rhythmicity index,uV,theta,4.390625,4.640625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2476,I251_29,251,29,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_69hz,rhythmicity,,rhythmicity index,uV,theta,4.5694444444444455,4.8194444444444455,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2477,I251_30,251,30,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_4_88hz,rhythmicity,,rhythmicity index,uV,theta,4.75173611111111,5.00173611111111,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2478,I251_31,251,31,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_5_06hz,rhythmicity,,rhythmicity index,uV,theta,4.9375,5.1875,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2479,I251_32,251,32,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_5_25hz,rhythmicity,,rhythmicity index,uV,theta,5.1267361111111125,5.3767361111111125,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2480,I251_33,251,33,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_5_44hz,rhythmicity,,rhythmicity index,uV,theta,5.319444444444443,5.569444444444443,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2481,I251_34,251,34,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_5_64hz,rhythmicity,,rhythmicity index,uV,theta,5.515625,5.765625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2482,I251_35,251,35,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_5_84hz,rhythmicity,,rhythmicity index,uV,theta,5.7152777777777795,5.9652777777777795,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2483,I251_36,251,36,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_6_04hz,rhythmicity,,rhythmicity index,uV,theta,5.918402777777776,6.168402777777776,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2484,I251_37,251,37,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_6_25hz,rhythmicity,,rhythmicity index,uV,theta,6.125,6.375,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2485,I251_38,251,38,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_6_46hz,rhythmicity,,rhythmicity index,uV,theta,6.3350694444444455,6.5850694444444455,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2486,I251_39,251,39,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_6_67hz,rhythmicity,,rhythmicity index,uV,theta,6.54861111111111,6.79861111111111,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2487,I251_40,251,40,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_6_89hz,rhythmicity,,rhythmicity index,uV,theta,6.765625,7.015625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2488,I251_41,251,41,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_7_11hz,rhythmicity,,rhythmicity index,uV,theta,6.9861111111111125,7.2361111111111125,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2489,I251_42,251,42,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_7_34hz,rhythmicity,,rhythmicity index,uV,theta,7.210069444444443,7.460069444444443,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2490,I251_43,251,43,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_7_56hz,rhythmicity,,rhythmicity index,uV,theta,7.4375,7.6875,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2491,I251_44,251,44,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_7_79hz,rhythmicity,,rhythmicity index,uV,theta,7.6684027777777795,7.9184027777777795,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2492,I251_45,251,45,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_8_03hz,rhythmicity,,rhythmicity index,uV,,7.902777777777777,8.152777777777777,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2493,I251_46,251,46,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_8_27hz,rhythmicity,,rhythmicity index,uV,alpha,8.140625,8.390625,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
128.0,,,,,,,,,,2494,I251_47,251,47,"Rhythmicity Spectrogram, F4-C4",Rhythmicity Spectrogram 3.00 F4-C4_avg,rhythmicity_f4c4_8_51hz,rhythmicity,,rhythmicity index,uV,alpha,8.381944444444446,8.631944444444446,,,F4C4,RhythmicityEngine01,3.0,2.0,2,ordinal,P-COMM,"Mike 2026-08-21: bands 1-4, 4-9, 9-16, 16-25 Hz (fixed)"
